id,name,base_experience,height,weight,speed,hp,attack,defense,special-attack,special-defense,forms,species,is_default,order,ability1,ability2,ability3,type1,type2,moves
10167,weezing-galar,172.0,30,160,60,65,90,120,85,70,weezing-galar,weezing,False,175,levitate,neutralizing-gas,misty-surge,poison,fairy,"['tackle', 'flamethrower', 'hyper-beam', 'thunderbolt', 'thunder', 'toxic', 'screech', 'smokescreen', 'haze', 'self-destruct', 'smog', 'sludge', 'fire-blast', 'poison-gas', 'explosion', 'rest', 'substitute', 'thief', 'snore', 'protect', 'sludge-bomb', 'destiny-bond', 'endure', 'attract', 'sleep-talk', 'rain-dance', 'sunny-day', 'shadow-ball', 'uproar', 'heat-wave', 'will-o-wisp', 'memento', 'facade', 'taunt', 'aromatherapy', 'overheat', 'gyro-ball', 'payback', 'assurance', 'toxic-spikes', 'dark-pulse', 'giga-impact', 'defog', 'double-hit', 'wonder-room', 'venoshock', 'sludge-wave', 'round', 'clear-smog', 'belch', 'misty-terrain', 'play-rough', 'fairy-wind', 'aromatic-mist', 'venom-drench', 'dazzling-gleam', 'brutal-swing', 'strange-steam', 'misty-explosion', 'corrosive-gas']"
10168,mr-mime-galar,161.0,14,568,100,50,65,65,90,90,mr-mime-galar,mr-mime,False,195,vital-spirit,screen-cleaner,ice-body,ice,psychic,"['pound', 'mega-punch', 'ice-punch', 'double-kick', 'mega-kick', 'body-slam', 'ice-beam', 'blizzard', 'psybeam', 'hyper-beam', 'solar-beam', 'thunderbolt', 'thunder-wave', 'thunder', 'confusion', 'psychic', 'hypnosis', 'mimic', 'screech', 'confuse-ray', 'light-screen', 'reflect', 'metronome', 'rest', 'substitute', 'thief', 'snore', 'protect', 'icy-wind', 'endure', 'charm', 'attract', 'sleep-talk', 'safeguard', 'baton-pass', 'encore', 'rapid-spin', 'rain-dance', 'sunny-day', 'mirror-coat', 'shadow-ball', 'future-sight', 'fake-out', 'uproar', 'hail', 'facade', 'taunt', 'helping-hand', 'trick', 'role-play', 'recycle', 'brick-break', 'skill-swap', 'teeter-dance', 'tickle', 'icicle-spear', 'iron-defense', 'calm-mind', 'payback', 'fling', 'copycat', 'power-swap', 'guard-swap', 'sucker-punch', 'drain-punch', 'focus-blast', 'energy-ball', 'giga-impact', 'nasty-plot', 'avalanche', 'ice-shard', 'zen-headbutt', 'trick-room', 'grass-knot', 'power-split', 'wonder-room', 'psyshock', 'magic-room', 'foul-play', 'round', 'stored-power', 'ally-switch', 'freeze-dry', 'misty-terrain', 'dazzling-gleam', 'psychic-terrain', 'stomping-tantrum', 'expanding-force', 'triple-axel']"
10169,articuno-galar,290.0,17,509,95,90,85,85,125,100,articuno-galar,articuno,False,237,competitive,,,psychic,flying,"['gust', 'fly', 'take-down', 'psybeam', 'hyper-beam', 'confusion', 'psychic', 'hypnosis', 'agility', 'double-team', 'recover', 'light-screen', 'reflect', 'swift', 'dream-eater', 'rest', 'substitute', 'mind-reader', 'snore', 'protect', 'scary-face', 'endure', 'steel-wing', 'sleep-talk', 'rain-dance', 'sunny-day', 'ancient-power', 'shadow-ball', 'future-sight', 'facade', 'helping-hand', 'trick', 'skill-swap', 'imprison', 'hyper-voice', 'air-cutter', 'calm-mind', 'tailwind', 'u-turn', 'psycho-shift', 'power-swap', 'guard-swap', 'air-slash', 'brave-bird', 'giga-impact', 'psycho-cut', 'trick-room', 'psyshock', 'round', 'stored-power', 'ally-switch', 'hurricane', 'expanding-force', 'dual-wingbeat', 'freezing-glare', 'tera-blast', 'snowscape']"
10170,zapdos-galar,290.0,16,582,100,90,125,90,85,90,zapdos-galar,zapdos,False,239,defiant,,,fighting,flying,"['fly', 'mega-kick', 'take-down', 'hyper-beam', 'peck', 'drill-peck', 'low-kick', 'counter', 'agility', 'screech', 'light-screen', 'focus-energy', 'swift', 'rest', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'detect', 'sandstorm', 'endure', 'steel-wing', 'sleep-talk', 'rain-dance', 'sunny-day', 'ancient-power', 'rock-smash', 'facade', 'taunt', 'helping-hand', 'superpower', 'revenge', 'brick-break', 'blaze-kick', 'aerial-ace', 'bulk-up', 'bounce', 'pluck', 'tailwind', 'u-turn', 'close-combat', 'payback', 'assurance', 'brave-bird', 'giga-impact', 'low-sweep', 'round', 'quick-guard', 'acrobatics', 'retaliate', 'hurricane', 'throat-chop', 'stomping-tantrum', 'coaching', 'dual-wingbeat', 'thunderous-kick', 'tera-blast', 'trailblaze']"
10171,moltres-galar,290.0,20,660,90,90,85,90,100,125,moltres-galar,moltres,False,241,berserk,,,dark,flying,"['gust', 'wing-attack', 'fly', 'take-down', 'leer', 'hyper-beam', 'agility', 'swift', 'sky-attack', 'rest', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'sandstorm', 'endure', 'steel-wing', 'sleep-talk', 'safeguard', 'rain-dance', 'sunny-day', 'ancient-power', 'shadow-ball', 'memento', 'facade', 'taunt', 'helping-hand', 'imprison', 'hyper-voice', 'aerial-ace', 'tailwind', 'u-turn', 'payback', 'assurance', 'sucker-punch', 'dark-pulse', 'air-slash', 'brave-bird', 'giga-impact', 'nasty-plot', 'foul-play', 'after-you', 'round', 'hex', 'acrobatics', 'hurricane', 'snarl', 'lash-out', 'dual-wingbeat', 'fiery-wrath', 'tera-blast']"
10172,slowking-galar,172.0,18,795,30,95,65,80,110,110,slowking-galar,slowking,False,131,curious-medicine,own-tempo,regenerator,poison,psychic,"['mega-punch', 'pay-day', 'fire-punch', 'ice-punch', 'thunder-punch', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'take-down', 'growl', 'disable', 'acid', 'flamethrower', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'psybeam', 'hyper-beam', 'thunder-wave', 'earthquake', 'dig', 'toxic', 'confusion', 'psychic', 'light-screen', 'metronome', 'fire-blast', 'waterfall', 'swift', 'amnesia', 'rest', 'tri-attack', 'substitute', 'snore', 'curse', 'protect', 'scary-face', 'sludge-bomb', 'icy-wind', 'endure', 'swagger', 'attract', 'sleep-talk', 'safeguard', 'iron-tail', 'rain-dance', 'sunny-day', 'psych-up', 'shadow-ball', 'future-sight', 'whirlpool', 'hail', 'facade', 'taunt', 'trick', 'brick-break', 'yawn', 'skill-swap', 'imprison', 'dive', 'slack-off', 'weather-ball', 'muddy-water', 'iron-defense', 'mud-shot', 'calm-mind', 'water-pulse', 'brine', 'fling', 'toxic-spikes', 'poison-jab', 'power-gem', 'drain-punch', 'focus-blast', 'giga-impact', 'nasty-plot', 'avalanche', 'zen-headbutt', 'trick-room', 'gunk-shot', 'grass-knot', 'wonder-room', 'psyshock', 'venoshock', 'sludge-wave', 'low-sweep', 'acid-spray', 'foul-play', 'round', 'stored-power', 'scald', 'heal-pulse', 'hex', 'bulldoze', 'razor-shell', 'snarl', 'venom-drench', 'psychic-terrain', 'stomping-tantrum', 'liquidation', 'expanding-force', 'eerie-spell', 'tera-blast', 'chilly-reception', 'chilling-water']"
10173,corsola-galar,144.0,6,5,30,60,55,100,65,100,corsola-galar,corsola,False,322,weak-armor,cursed-body,,ghost,,"['tackle', 'body-slam', 'disable', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'earthquake', 'dig', 'psychic', 'night-shade', 'screech', 'harden', 'confuse-ray', 'light-screen', 'haze', 'reflect', 'self-destruct', 'amnesia', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'spite', 'protect', 'destiny-bond', 'icy-wind', 'sandstorm', 'giga-drain', 'endure', 'attract', 'sleep-talk', 'safeguard', 'rain-dance', 'sunny-day', 'mirror-coat', 'ancient-power', 'shadow-ball', 'whirlpool', 'hail', 'will-o-wisp', 'facade', 'nature-power', 'grudge', 'astonish', 'rock-tomb', 'icicle-spear', 'iron-defense', 'calm-mind', 'rock-blast', 'water-pulse', 'brine', 'power-gem', 'earth-power', 'stone-edge', 'stealth-rock', 'head-smash', 'round', 'scald', 'hex', 'bulldoze', 'strength-sap', 'throat-chop', 'stomping-tantrum', 'liquidation', 'meteor-beam']"
10174,zigzagoon-galar,56.0,4,175,60,38,30,41,30,41,zigzagoon-galar,zigzagoon,False,362,pickup,gluttony,quick-feet,dark,normal,"['sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'pin-missile', 'leer', 'surf', 'ice-beam', 'blizzard', 'counter', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'screech', 'lick', 'swift', 'rest', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'icy-wind', 'endure', 'attract', 'sleep-talk', 'iron-tail', 'rain-dance', 'sunny-day', 'shadow-ball', 'whirlpool', 'facade', 'taunt', 'helping-hand', 'trick', 'knock-off', 'hyper-voice', 'fake-tears', 'mud-shot', 'payback', 'assurance', 'fling', 'seed-bomb', 'gunk-shot', 'grass-knot', 'round', 'quick-guard', 'retaliate', 'work-up', 'snarl', 'parting-shot', 'baby-doll-eyes', 'lash-out']"
10175,linoone-galar,147.0,5,325,100,78,70,61,50,61,linoone-galar,linoone,False,364,pickup,gluttony,quick-feet,dark,normal,"['sand-attack', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'pin-missile', 'leer', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'counter', 'thunderbolt', 'thunder-wave', 'thunder', 'dig', 'screech', 'lick', 'swift', 'fury-swipes', 'rest', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'icy-wind', 'endure', 'attract', 'sleep-talk', 'iron-tail', 'rain-dance', 'sunny-day', 'shadow-ball', 'whirlpool', 'facade', 'taunt', 'helping-hand', 'trick', 'hyper-voice', 'fake-tears', 'mud-shot', 'payback', 'assurance', 'fling', 'night-slash', 'seed-bomb', 'switcheroo', 'giga-impact', 'shadow-claw', 'gunk-shot', 'grass-knot', 'hone-claws', 'round', 'retaliate', 'work-up', 'snarl', 'baby-doll-eyes', 'throat-chop', 'stomping-tantrum', 'body-press', 'lash-out']"
10176,darumaka-galar,63.0,7,400,50,70,90,45,15,45,darumaka-galar,darumaka,False,672,hustle,inner-focus,,ice,,"['mega-punch', 'fire-punch', 'ice-punch', 'mega-kick', 'headbutt', 'tackle', 'take-down', 'thrash', 'bite', 'flamethrower', 'ice-beam', 'blizzard', 'solar-beam', 'fire-spin', 'dig', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'thief', 'flame-wheel', 'snore', 'powder-snow', 'protect', 'belly-drum', 'endure', 'attract', 'sleep-talk', 'encore', 'sunny-day', 'uproar', 'heat-wave', 'will-o-wisp', 'facade', 'focus-punch', 'taunt', 'superpower', 'brick-break', 'yawn', 'overheat', 'rock-tomb', 'hammer-arm', 'gyro-ball', 'u-turn', 'fling', 'flare-blitz', 'avalanche', 'ice-fang', 'fire-fang', 'zen-headbutt', 'grass-knot', 'round', 'incinerate', 'work-up', 'freeze-dry', 'power-up-punch']"
10177,darmanitan-galar-standard,168.0,17,1200,95,105,140,55,30,55,darmanitan-galar-standard,darmanitan,False,675,gorilla-tactics,zen-mode,,ice,,"['mega-punch', 'fire-punch', 'ice-punch', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'thrash', 'bite', 'flamethrower', 'ice-beam', 'blizzard', 'hyper-beam', 'solar-beam', 'fire-spin', 'earthquake', 'dig', 'psychic', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'reversal', 'powder-snow', 'protect', 'belly-drum', 'endure', 'attract', 'sleep-talk', 'encore', 'sunny-day', 'uproar', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'superpower', 'brick-break', 'overheat', 'rock-tomb', 'iron-defense', 'bulk-up', 'gyro-ball', 'u-turn', 'payback', 'fling', 'flare-blitz', 'focus-blast', 'giga-impact', 'avalanche', 'ice-fang', 'fire-fang', 'zen-headbutt', 'iron-head', 'stone-edge', 'grass-knot', 'round', 'bulldoze', 'work-up', 'icicle-crash', 'body-press', 'burning-jealousy', 'lash-out']"
10178,darmanitan-galar-zen,189.0,17,1200,135,105,160,55,30,55,darmanitan-galar-zen,darmanitan,False,676,gorilla-tactics,zen-mode,,ice,fire,"['mega-punch', 'fire-punch', 'ice-punch', 'mega-kick', 'headbutt', 'tackle', 'body-slam', 'thrash', 'bite', 'flamethrower', 'ice-beam', 'blizzard', 'hyper-beam', 'solar-beam', 'fire-spin', 'earthquake', 'dig', 'psychic', 'focus-energy', 'fire-blast', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'reversal', 'powder-snow', 'protect', 'belly-drum', 'endure', 'attract', 'sleep-talk', 'encore', 'sunny-day', 'uproar', 'heat-wave', 'will-o-wisp', 'facade', 'taunt', 'superpower', 'brick-break', 'overheat', 'rock-tomb', 'iron-defense', 'bulk-up', 'gyro-ball', 'u-turn', 'payback', 'fling', 'flare-blitz', 'focus-blast', 'giga-impact', 'avalanche', 'ice-fang', 'fire-fang', 'zen-headbutt', 'iron-head', 'stone-edge', 'grass-knot', 'round', 'bulldoze', 'work-up', 'icicle-crash', 'body-press', 'burning-jealousy', 'lash-out']"
10179,yamask-galar,61.0,5,15,30,38,55,85,30,65,yamask-galar,yamask,False,684,wandering-spirit,,,ground,ghost,"['slam', 'disable', 'earthquake', 'psychic', 'night-shade', 'haze', 'rest', 'rock-slide', 'substitute', 'thief', 'snore', 'curse', 'protect', 'destiny-bond', 'sandstorm', 'endure', 'mean-look', 'attract', 'sleep-talk', 'safeguard', 'rain-dance', 'shadow-ball', 'will-o-wisp', 'memento', 'facade', 'trick', 'skill-swap', 'imprison', 'astonish', 'fake-tears', 'rock-tomb', 'iron-defense', 'calm-mind', 'payback', 'toxic-spikes', 'dark-pulse', 'energy-ball', 'earth-power', 'nasty-plot', 'zen-headbutt', 'trick-room', 'guard-split', 'power-split', 'wonder-room', 'round', 'ally-switch', 'hex', 'crafty-shield', 'brutal-swing', 'poltergeist']"
10180,stunfisk-galar,165.0,7,205,32,109,81,99,66,84,stunfisk-galar,stunfisk,False,741,mimicry,,,ground,steel,"['bind', 'tackle', 'water-gun', 'surf', 'counter', 'thunder-wave', 'earthquake', 'fissure', 'dig', 'screech', 'rest', 'rock-slide', 'substitute', 'snore', 'curse', 'flail', 'spite', 'protect', 'sludge-bomb', 'mud-slap', 'sandstorm', 'endure', 'attract', 'sleep-talk', 'pain-split', 'metal-claw', 'rain-dance', 'crunch', 'uproar', 'facade', 'revenge', 'yawn', 'astonish', 'rock-tomb', 'metal-sound', 'muddy-water', 'iron-defense', 'bounce', 'mud-shot', 'payback', 'sucker-punch', 'earth-power', 'ice-fang', 'flash-cannon', 'stone-edge', 'stealth-rock', 'sludge-wave', 'foul-play', 'round', 'scald', 'reflect-type', 'bulldoze', 'stomping-tantrum', 'snap-trap', 'steel-beam', 'terrain-pulse', 'lash-out']"
10181,zygarde-10,243.0,12,335,115,54,100,71,61,85,zygarde-10,zygarde,False,859,aura-break,,,dragon,ground,"['bind', 'body-slam', 'bite', 'hyper-beam', 'earthquake', 'dig', 'toxic', 'double-team', 'haze', 'swift', 'glare', 'rest', 'rock-slide', 'substitute', 'snore', 'reversal', 'spite', 'protect', 'outrage', 'sandstorm', 'endure', 'swagger', 'sleep-talk', 'return', 'frustration', 'safeguard', 'pain-split', 'dragon-breath', 'iron-tail', 'hidden-power', 'sunny-day', 'crunch', 'extreme-speed', 'facade', 'superpower', 'brick-break', 'camouflage', 'hyper-voice', 'block', 'dragon-dance', 'shock-wave', 'payback', 'dragon-pulse', 'focus-blast', 'earth-power', 'giga-impact', 'zen-headbutt', 'draco-meteor', 'stone-edge', 'grass-knot', 'sludge-wave', 'coil', 'round', 'retaliate', 'bulldoze', 'dragon-tail', 'confide', 'thousand-arrows', 'thousand-waves', 'lands-wrath', 'high-horsepower', 'core-enforcer', 'stomping-tantrum', 'breaking-swipe', 'scale-shot', 'skitter-smack', 'scorching-sands']"
10182,cramorant-gulping,166.0,8,180,85,70,85,55,85,95,cramorant-gulping,cramorant,False,1027,gulp-missile,,,flying,water,"['fly', 'fury-attack', 'thrash', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'peck', 'drill-peck', 'agility', 'amnesia', 'rest', 'substitute', 'thief', 'snore', 'reversal', 'protect', 'icy-wind', 'endure', 'steel-wing', 'attract', 'sleep-talk', 'rain-dance', 'whirlpool', 'uproar', 'stockpile', 'spit-up', 'swallow', 'facade', 'superpower', 'dive', 'feather-dance', 'weather-ball', 'aerial-ace', 'roost', 'pluck', 'assurance', 'aqua-ring', 'air-slash', 'brave-bird', 'giga-impact', 'defog', 'round', 'scald', 'hurricane', 'belch', 'throat-chop', 'liquidation', 'dual-wingbeat']"
10183,cramorant-gorging,166.0,8,180,85,70,85,55,85,95,cramorant-gorging,cramorant,False,1028,gulp-missile,,,flying,water,"['fly', 'fury-attack', 'thrash', 'water-gun', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'peck', 'drill-peck', 'agility', 'amnesia', 'rest', 'substitute', 'thief', 'snore', 'reversal', 'protect', 'icy-wind', 'endure', 'steel-wing', 'attract', 'sleep-talk', 'rain-dance', 'whirlpool', 'uproar', 'stockpile', 'spit-up', 'swallow', 'facade', 'superpower', 'dive', 'feather-dance', 'weather-ball', 'aerial-ace', 'roost', 'pluck', 'assurance', 'aqua-ring', 'air-slash', 'brave-bird', 'giga-impact', 'defog', 'round', 'scald', 'hurricane', 'belch', 'throat-chop', 'liquidation', 'dual-wingbeat']"
10184,toxtricity-low-key,176.0,16,400,75,75,98,70,114,70,toxtricity-low-key,toxtricity,False,1033,punk-rock,minus,technician,electric,poison,"['mega-punch', 'fire-punch', 'thunder-punch', 'mega-kick', 'take-down', 'leer', 'growl', 'acid', 'hyper-beam', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'toxic', 'screech', 'metronome', 'swift', 'rest', 'substitute', 'thief', 'snore', 'flail', 'protect', 'scary-face', 'sludge-bomb', 'endure', 'charm', 'swagger', 'spark', 'attract', 'sleep-talk', 'encore', 'rain-dance', 'sunny-day', 'uproar', 'facade', 'charge', 'taunt', 'helping-hand', 'brick-break', 'hyper-voice', 'poison-tail', 'shock-wave', 'payback', 'fling', 'toxic-spikes', 'poison-jab', 'drain-punch', 'giga-impact', 'thunder-fang', 'discharge', 'gunk-shot', 'charge-beam', 'venoshock', 'sludge-wave', 'electro-ball', 'acid-spray', 'round', 'stored-power', 'hex', 'volt-switch', 'wild-charge', 'snarl', 'belch', 'noble-roar', 'boomburst', 'eerie-impulse', 'venom-drench', 'magnetic-flux', 'electric-terrain', 'nuzzle', 'throat-chop', 'tearful-look', 'overdrive', 'rising-voltage', 'tera-blast', 'trailblaze']"
10185,eiscue-noice,165.0,14,890,130,75,80,70,65,50,eiscue-noice,eiscue,False,1060,ice-face,,,ice,,"['ice-punch', 'headbutt', 'tackle', 'body-slam', 'take-down', 'double-edge', 'mist', 'hydro-pump', 'surf', 'ice-beam', 'blizzard', 'hyper-beam', 'agility', 'reflect', 'waterfall', 'amnesia', 'rest', 'substitute', 'snore', 'reversal', 'powder-snow', 'protect', 'belly-drum', 'icy-wind', 'endure', 'attract', 'sleep-talk', 'rain-dance', 'whirlpool', 'hail', 'facade', 'dive', 'weather-ball', 'icicle-spear', 'iron-defense', 'water-pulse', 'brine', 'aqua-ring', 'giga-impact', 'avalanche', 'zen-headbutt', 'iron-head', 'head-smash', 'soak', 'round', 'icicle-crash', 'freeze-dry', 'aurora-veil', 'liquidation', 'tera-blast', 'ice-spinner', 'snowscape', 'chilling-water']"
10186,indeedee-female,166.0,9,280,85,70,55,65,95,105,indeedee-female,indeedee,False,1062,own-tempo,synchronize,psychic-surge,psychic,normal,"['pay-day', 'body-slam', 'take-down', 'psybeam', 'psychic', 'light-screen', 'reflect', 'metronome', 'swift', 'rest', 'substitute', 'snore', 'protect', 'endure', 'charm', 'attract', 'sleep-talk', 'safeguard', 'baton-pass', 'psych-up', 'shadow-ball', 'future-sight', 'fake-out', 'facade', 'follow-me', 'helping-hand', 'trick', 'skill-swap', 'imprison', 'hyper-voice', 'aromatherapy', 'magical-leaf', 'calm-mind', 'healing-wish', 'psycho-shift', 'guard-swap', 'drain-punch', 'energy-ball', 'zen-headbutt', 'guard-split', 'psyshock', 'round', 'stored-power', 'ally-switch', 'heal-pulse', 'disarming-voice', 'draining-kiss', 'play-rough', 'play-nice', 'mystical-fire', 'dazzling-gleam', 'psychic-terrain', 'expanding-force', 'terrain-pulse', 'tera-blast']"
10187,morpeko-hangry,153.0,3,30,97,58,95,58,70,58,morpeko-hangry,morpeko,False,1064,hunger-switch,,,electric,dark,"['thunder-punch', 'thrash', 'tail-whip', 'leer', 'bite', 'thunder-shock', 'thunderbolt', 'thunder-wave', 'thunder', 'agility', 'quick-attack', 'swift', 'rest', 'super-fang', 'substitute', 'thief', 'snore', 'protect', 'scary-face', 'outrage', 'endure', 'swagger', 'spark', 'attract', 'sleep-talk', 'rapid-spin', 'crunch', 'fake-out', 'uproar', 'torment', 'flatter', 'facade', 'charge', 'taunt', 'revenge', 'brick-break', 'fake-tears', 'tickle', 'bullet-seed', 'payback', 'assurance', 'fling', 'dark-pulse', 'seed-bomb', 'nasty-plot', 'thunder-fang', 'ice-fang', 'fire-fang', 'electro-ball', 'foul-play', 'round', 'quash', 'volt-switch', 'electroweb', 'wild-charge', 'snarl', 'parting-shot', 'electric-terrain', 'power-trip', 'psychic-fangs', 'stomping-tantrum', 'aura-wheel', 'rising-voltage', 'lash-out']"
10188,zacian-crowned,360.0,28,3550,148,92,170,115,80,115,zacian-crowned,zacian,False,1076,intrepid-sword,,,fairy,steel,"['swords-dance', 'body-slam', 'take-down', 'bite', 'hyper-beam', 'dig', 'agility', 'quick-attack', 'focus-energy', 'swift', 'rest', 'slash', 'substitute', 'snore', 'reversal', 'protect', 'scary-face', 'endure', 'false-swipe', 'sleep-talk', 'iron-tail', 'metal-claw', 'crunch', 'facade', 'helping-hand', 'revenge', 'brick-break', 'imprison', 'hyper-voice', 'iron-defense', 'howl', 'close-combat', 'assurance', 'poison-jab', 'air-slash', 'focus-blast', 'giga-impact', 'thunder-fang', 'ice-fang', 'fire-fang', 'psycho-cut', 'flash-cannon', 'iron-head', 'round', 'quick-guard', 'retaliate', 'work-up', 'wild-charge', 'sacred-sword', 'tail-slap', 'snarl', 'noble-roar', 'misty-terrain', 'play-rough', 'moonblast', 'dazzling-gleam', 'solar-blade', 'laser-focus', 'brutal-swing', 'psychic-fangs', 'steel-beam', 'tera-blast', 'trailblaze']"
